matrix;approach;variant;threads;schedule;chunk;block_rows;p90_ms;gflops;bandwidth
west0479.mtx;parallel(omp+csr);loop;8;dynamic;4;0;0.032928;0.116011;1.160113
west0479.mtx;parallel(omp+csr);loop;8;dynamic;8;0;0.021134;0.180755;1.807551
west0479.mtx;parallel(omp+csr);loop;8;dynamic;16;0;0.028240;0.135271;1.352712
west0479.mtx;parallel(omp+csr);loop;8;dynamic;32;0;0.014015;0.272574;2.725740
west0479.mtx;parallel(omp+csr);loop;8;guided;0;0;0.025976;0.147056;1.470563
west0479.mtx;parallel(omp+csr);loop;8;guided;1;0;0.024414;0.156470;1.564696
west0479.mtx;parallel(omp+csr);loop;8;guided;4;0;0.041366;0.092347;0.923472
west0479.mtx;parallel(omp+csr);loop;8;guided;8;0;0.017412;0.219389;2.193888
west0479.mtx;parallel(omp+csr);loop;8;guided;16;0;0.016160;0.236382;2.363816
west0479.mtx;parallel(omp+csr);loop;8;guided;32;0;0.015490;0.246615;2.466146
west0479.mtx;parallel(omp+csr);loop;16;static;0;0;0.017243;0.221546;2.215455
west0479.mtx;parallel(omp+csr);loop;16;static;1;0;0.028586;0.133632;1.336318
west0479.mtx;parallel(omp+csr);loop;16;static;4;0;0.028990;0.131769;1.317686
west0479.mtx;parallel(omp+csr);loop;16;static;8;0;0.021253;0.179741;1.797412
west0479.mtx;parallel(omp+csr);loop;16;static;16;0;0.022376;0.170719;1.707190
west0479.mtx;parallel(omp+csr);loop;16;static;32;0;0.019465;0.196253;1.962533
west0479.mtx;parallel(omp+csr);loop;16;dynamic;0;0;0.071064;0.053755;0.537546
west0479.mtx;parallel(omp+csr);loop;16;dynamic;1;0;0.069976;0.054590;0.545903
west0479.mtx;parallel(omp+csr);loop;16;dynamic;4;0;0.029210;0.130777;1.307771
west0479.mtx;parallel(omp+csr);loop;16;dynamic;8;0;0.029961;0.127501;1.275006
west0479.mtx;parallel(omp+csr);loop;16;dynamic;16;0;0.019912;0.191847;1.918472
west0479.mtx;parallel(omp+csr);loop;16;dynamic;32;0;0.019994;0.191061;1.910608
west0479.mtx;parallel(omp+csr);loop;16;guided;0;0;0.035346;0.108076;1.080758
west0479.mtx;parallel(omp+csr);loop;16;guided;1;0;0.042876;0.089094;0.890937
west0479.mtx;parallel(omp+csr);loop;16;guided;4;0;0.036120;0.105757;1.057574
west0479.mtx;parallel(omp+csr);loop;16;guided;8;0;0.025289;0.151053;1.510530
west0479.mtx;parallel(omp+csr);loop;16;guided;16;0;0.030300;0.126074;1.260741
west0479.mtx;parallel(omp+csr);loop;16;guided;32;0;0.024764;0.154257;1.542570
west0479.mtx;parallel(omp+csr);loop;32;static;0;0;9.858700;0.000387;0.003875
west0479.mtx;parallel(omp+csr);loop;32;static;1;0;10.396508;0.000367;0.003674
west0479.mtx;parallel(omp+csr);loop;32;static;4;0;10.276828;0.000372;0.003717
west0479.mtx;parallel(omp+csr);loop;32;static;8;0;14.214329;0.000269;0.002687
west0479.mtx;parallel(omp+csr);loop;32;static;16;0;10.278521;0.000372;0.003716
west0479.mtx;parallel(omp+csr);loop;32;static;32;0;9.776646;0.000391;0.003907
west0479.mtx;parallel(omp+csr);loop;32;dynamic;0;0;14.626818;0.000261;0.002612
west0479.mtx;parallel(omp+csr);loop;32;dynamic;1;0;10.003747;0.000382;0.003819
west0479.mtx;parallel(omp+csr);loop;32;dynamic;4;0;14.503779;0.000263;0.002634
west0479.mtx;parallel(omp+csr);loop;32;dynamic;8;0;14.128653;0.000270;0.002704
west0479.mtx;parallel(omp+csr);loop;32;dynamic;16;0;9.766549;0.000391;0.003911
west0479.mtx;parallel(omp+csr);loop;32;dynamic;32;0;0.026993;0.141516;1.415158
west0479.mtx;parallel(omp+csr);loop;32;guided;0;0;10.268738;0.000372;0.003720
west0479.mtx;parallel(omp+csr);loop;32;guided;1;0;0.106148;0.035987;0.359873
west0479.mtx;parallel(omp+csr);loop;32;guided;4;0;9.782545;0.000390;0.003905
west0479.mtx;parallel(omp+csr);loop;32;guided;8;0;10.460051;0.000365;0.003652
west0479.mtx;parallel(omp+csr);loop;32;guided;16;0;10.102935;0.000378;0.003781
west0479.mtx;parallel(omp+csr);loop;32;guided;32;0;0.045715;0.083561;0.835614
orani678.mtx;parallel(omp+csr);loop;1;static;0;0;0.115480;1.561444;15.614442
orani678.mtx;parallel(omp+csr);loop;1;static;1;0;0.119966;1.503065;15.030652
orani678.mtx;parallel(omp+csr);loop;1;static;4;0;0.118239;1.525015;15.250148
orani678.mtx;parallel(omp+csr);loop;1;static;8;0;0.128729;1.400738;14.007382
orani678.mtx;parallel(omp+csr);loop;1;static;16;0;0.116747;1.544504;15.445039
orani678.mtx;parallel(omp+csr);loop;1;static;32;0;0.123657;1.458191;14.581915
orani678.mtx;parallel(omp+csr);loop;1;dynamic;0;0;0.175456;1.027702;10.277017
orani678.mtx;parallel(omp+csr);loop;1;dynamic;1;0;0.178955;1.007602;10.076025
orani678.mtx;parallel(omp+csr);loop;1;dynamic;4;0;0.138981;1.297412;12.974123
orani678.mtx;parallel(omp+csr);loop;1;dynamic;8;0;0.121137;1.488528;14.885280
orani678.mtx;parallel(omp+csr);loop;1;dynamic;16;0;0.131581;1.370380;13.703804
orani678.mtx;parallel(omp+csr);loop;1;dynamic;32;0;0.118280;1.524486;15.244865
orani678.mtx;parallel(omp+csr);loop;1;guided;0;0;0.125691;1.434594;14.345942
orani678.mtx;parallel(omp+csr);loop;1;guided;1;0;0.125937;1.431793;14.317934
orani678.mtx;parallel(omp+csr);loop;1;guided;4;0;0.117404;1.535854;15.358540
orani678.mtx;parallel(omp+csr);loop;1;guided;8;0;0.126047;1.430545;14.305451
orani678.mtx;parallel(omp+csr);loop;1;guided;16;0;0.136483;1.321156;13.211564
orani678.mtx;parallel(omp+csr);loop;1;guided;32;0;0.127867;1.410186;14.101855
orani678.mtx;parallel(omp+csr);loop;2;static;0;0;0.135154;1.334157;13.341568
orani678.mtx;parallel(omp+csr);loop;2;static;1;0;0.096777;1.863203;18.632026
orani678.mtx;parallel(omp+csr);loop;2;static;4;0;0.087352;2.064235;20.642347
orani678.mtx;parallel(omp+csr);loop;2;static;8;0;0.079544;2.266864;22.668637
orani678.mtx;parallel(omp+csr);loop;2;static;16;0;0.073928;2.439063;24.390631
orani678.mtx;parallel(omp+csr);loop;2;static;32;0;0.072483;2.487701;24.877015
orani678.mtx;parallel(omp+csr);loop;2;dynamic;0;0;0.235206;0.766632;7.666317
orani678.mtx;parallel(omp+csr);loop;2;dynamic;1;0;0.234256;0.769741;7.697405
orani678.mtx;parallel(omp+csr);loop;2;dynamic;4;0;0.101458;1.777243;17.772428
orani678.mtx;parallel(omp+csr);loop;2;dynamic;8;0;0.079162;2.277798;22.777980
orani678.mtx;parallel(omp+csr);loop;2;dynamic;16;0;0.069356;2.599877;25.998769
orani678.mtx;parallel(omp+csr);loop;2;dynamic;32;0;0.071364;2.526725;25.267250
orani678.mtx;parallel(omp+csr);loop;2;guided;0;0;0.121223;1.487476;14.874758
orani678.mtx;parallel(omp+csr);loop;2;guided;1;0;0.111571;1.616161;16.161608
orani678.mtx;parallel(omp+csr);loop;2;guided;4;0;0.121620;1.482623;14.826234
orani678.mtx;parallel(omp+csr);loop;2;guided;8;0;0.125594;1.435701;14.357005
orani678.mtx;parallel(omp+csr);loop;2;guided;16;0;0.119850;1.504513;15.045135
orani678.mtx;parallel(omp+csr);loop;2;guided;32;0;0.128491;1.403337;14.033373
orani678.mtx;parallel(omp+csr);loop;4;static;0;0;0.093026;1.938338;19.383380
orani678.mtx;parallel(omp+csr);loop;4;static;1;0;0.053091;3.396359;33.963588
orani678.mtx;parallel(omp+csr);loop;4;static;4;0;0.048559;3.713326;37.133263
orani678.mtx;parallel(omp+csr);loop;4;static;8;0;0.051752;3.484250;34.842505
orani678.mtx;parallel(omp+csr);loop;4;static;16;0;0.047499;3.796181;37.961811
orani678.mtx;parallel(omp+csr);loop;4;static;32;0;0.037074;4.863666;48.636664
orani678.mtx;parallel(omp+csr);loop;4;dynamic;0;0;0.150742;1.196189;11.961894
orani678.mtx;parallel(omp+csr);loop;4;dynamic;1;0;0.303309;0.594495;5.944952
orani678.mtx;parallel(omp+csr);loop;4;dynamic;4;0;0.058960;3.058268;30.582680
orani678.mtx;parallel(omp+csr);loop;4;dynamic;8;0;0.051234;3.519465;35.194654
orani678.mtx;parallel(omp+csr);loop;4;dynamic;16;0;0.045259;3.984131;39.841310
orani678.mtx;parallel(omp+csr);loop;4;dynamic;32;0;0.035228;5.118512;51.185119
orani678.mtx;parallel(omp+csr);loop;4;guided;0;0;0.092857;1.941876;19.418763
orani678.mtx;parallel(omp+csr);loop;4;guided;1;0;0.104034;1.733236;17.332357
orani678.mtx;parallel(omp+csr);loop;4;guided;4;0;0.100890;1.787250;17.872504
orani678.mtx;parallel(omp+csr);loop;4;guided;8;0;0.138143;1.305284;13.052844
orani678.mtx;parallel(omp+csr);loop;4;guided;16;0;0.102665;1.756348;17.563485
orani678.mtx;parallel(omp+csr);loop;4;guided;32;0;0.096159;1.875185;18.751848
orani678.mtx;parallel(omp+csr);loop;8;static;0;0;0.090020;2.003071;20.030709
orani678.mtx;parallel(omp+csr);loop;8;static;1;0;0.076126;2.368642;23.686424
orani678.mtx;parallel(omp+csr);loop;8;static;4;0;0.049196;3.665244;36.652437
orani678.mtx;parallel(omp+csr);loop;8;static;8;0;0.039080;4.614004;46.140039
orani678.mtx;parallel(omp+csr);loop;8;static;16;0;0.031685;5.690813;56.908127
orani678.mtx;parallel(omp+csr);loop;8;static;32;0;0.036648;4.920275;49.202752
orani678.mtx;parallel(omp+csr);loop;8;dynamic;0;0;0.277268;0.650332;6.503316
orani678.mtx;parallel(omp+csr);loop;8;dynamic;1;0;0.291130;0.619367;6.193668
orani678.mtx;parallel(omp+csr);loop;8;dynamic;4;0;0.121841;1.479926;14.799262
orani678.mtx;parallel(omp+csr);loop;8;dynamic;8;0;0.068234;2.642601;26.426014
orani678.mtx;parallel(omp+csr);loop;8;dynamic;16;0;0.048714;3.701542;37.015415
orani678.mtx;parallel(omp+csr);loop;8;dynamic;32;0;0.055354;3.257501;32.575010
orani678.mtx;parallel(omp+csr);loop;8;guided;0;0;0.114234;1.578477;15.784770
orani678.mtx;parallel(omp+csr);loop;8;guided;1;0;0.118446;1.522353;15.223528
orani678.mtx;parallel(omp+csr);loop;8;guided;4;0;0.129534;1.392037;13.920368
orani678.mtx;parallel(omp+csr);loop;8;guided;8;0;0.129420;1.393259;13.932589
orani678.mtx;parallel(omp+csr);loop;8;guided;16;0;0.140797;1.280678;12.806775
orani678.mtx;parallel(omp+csr);loop;8;guided;32;0;0.128295;1.405477;14.054766
orani678.mtx;parallel(omp+csr);loop;16;static;0;0;0.053424;3.375163;33.751627
orani678.mtx;parallel(omp+csr);loop;16;static;1;0;0.072233;2.496297;24.962975
orani678.mtx;parallel(omp+csr);loop;16;static;4;0;0.052340;3.445068;34.450682
orani678.mtx;parallel(omp+csr);loop;16;static;8;0;0.050670;3.558667;35.586669
orani678.mtx;parallel(omp+csr);loop;16;static;16;0;0.046898;3.844881;38.448811
orani678.mtx;parallel(omp+csr);loop;16;static;32;0;0.041340;4.361828;43.618282
orani678.mtx;parallel(omp+csr);loop;16;dynamic;0;0;0.254802;0.707670;7.076699
orani678.mtx;parallel(omp+csr);loop;16;dynamic;1;0;0.252452;0.714259;7.142593
orani678.mtx;parallel(omp+csr);loop;16;dynamic;4;0;0.092208;1.955527;19.555271
orani678.mtx;parallel(omp+csr);loop;16;dynamic;8;0;0.068482;2.633042;26.330418
orani678.mtx;parallel(omp+csr);loop;16;dynamic;16;0;0.060920;2.959898;29.598977
orani678.mtx;parallel(omp+csr);loop;16;dynamic;32;0;0.043970;4.100924;41.009241
orani678.mtx;parallel(omp+csr);loop;16;guided;0;0;0.096714;1.864423;18.644226
orani678.mtx;parallel(omp+csr);loop;16;guided;1;0;0.084804;2.126258;21.262583
orani678.mtx;parallel(omp+csr);loop;16;guided;4;0;0.115655;1.559080;15.590803
orani678.mtx;parallel(omp+csr);loop;16;guided;8;0;0.084439;2.135451;21.354513
orani678.mtx;parallel(omp+csr);loop;16;guided;16;0;0.089945;2.004730;20.047302
orani678.mtx;parallel(omp+csr);loop;16;guided;32;0;0.084776;2.126959;21.269591
orani678.mtx;parallel(omp+csr);loop;32;static;0;0;9.804565;0.018391;0.183910
orani678.mtx;parallel(omp+csr);loop;32;static;1;0;10.475233;0.017214;0.172136
orani678.mtx;parallel(omp+csr);loop;32;static;4;0;0.047844;3.768840;37.688397
orani678.mtx;parallel(omp+csr);loop;32;static;8;0;9.808296;0.018384;0.183840
orani678.mtx;parallel(omp+csr);loop;32;static;16;0;10.297166;0.017511;0.175112
orani678.mtx;parallel(omp+csr);loop;32;static;32;0;0.153285;1.176348;11.763484
orani678.mtx;parallel(omp+csr);loop;32;dynamic;0;0;9.996030;0.018039;0.180388
orani678.mtx;parallel(omp+csr);loop;32;dynamic;1;0;10.429583;0.017289;0.172889
orani678.mtx;parallel(omp+csr);loop;32;dynamic;4;0;14.980232;0.012037;0.120369
orani678.mtx;parallel(omp+csr);loop;32;dynamic;8;0;10.199405;0.017679;0.176791
orani678.mtx;parallel(omp+csr);loop;32;dynamic;16;0;10.154236;0.017758;0.177577
orani678.mtx;parallel(omp+csr);loop;32;dynamic;32;0;9.814808;0.018372;0.183718
orani678.mtx;parallel(omp+csr);loop;32;guided;0;0;14.450107;0.012479;0.124785
orani678.mtx;parallel(omp+csr);loop;32;guided;1;0;10.148542;0.017768;0.177677
orani678.mtx;parallel(omp+csr);loop;32;guided;4;0;10.075537;0.017896;0.178964
orani678.mtx;parallel(omp+csr);loop;32;guided;8;0;9.806093;0.018388;0.183882
orani678.mtx;parallel(omp+csr);loop;32;guided;16;0;0.072552;2.485338;24.853384
orani678.mtx;parallel(omp+csr);loop;32;guided;32;0;15.091773;0.011948;0.119480
smt.mtx;parallel(omp+csr);loop;1;static;0;0;2.558338;1.477090;14.770897
smt.mtx;parallel(omp+csr);loop;1;static;1;0;2.435975;1.551286;15.512862
smt.mtx;parallel(omp+csr);loop;1;static;4;0;2.458168;1.537280;15.372805
smt.mtx;parallel(omp+csr);loop;1;static;8;0;2.493288;1.515627;15.156265
smt.mtx;parallel(omp+csr);loop;1;static;16;0;2.375886;1.590520;15.905200
smt.mtx;parallel(omp+csr);loop;1;static;32;0;2.511572;1.504593;15.045931
smt.mtx;parallel(omp+csr);loop;1;dynamic;0;0;3.087612;1.223889;12.238889
smt.mtx;parallel(omp+csr);loop;1;dynamic;1;0;3.086867;1.224184;12.241843
smt.mtx;parallel(omp+csr);loop;1;dynamic;4;0;2.682514;1.408713;14.087134
smt.mtx;parallel(omp+csr);loop;1;dynamic;8;0;2.540648;1.487374;14.873741
smt.mtx;parallel(omp+csr);loop;1;dynamic;16;0;2.513677;1.503333;15.033332
smt.mtx;parallel(omp+csr);loop;1;dynamic;32;0;2.459671;1.536341;15.363410
smt.mtx;parallel(omp+csr);loop;1;guided;0;0;2.435988;1.551278;15.512779
smt.mtx;parallel(omp+csr);loop;1;guided;1;0;2.456997;1.538014;15.380135
smt.mtx;parallel(omp+csr);loop;1;guided;4;0;2.423376;1.559351;15.593512
smt.mtx;parallel(omp+csr);loop;1;guided;8;0;2.471175;1.529189;15.291891
smt.mtx;parallel(omp+csr);loop;1;guided;16;0;2.406860;1.570052;15.700516
smt.mtx;parallel(omp+csr);loop;1;guided;32;0;2.467144;1.531687;15.316875
smt.mtx;parallel(omp+csr);loop;2;static;0;0;1.265103;2.987025;29.870248
smt.mtx;parallel(omp+csr);loop;2;static;1;0;1.946071;1.941807;19.418067
smt.mtx;parallel(omp+csr);loop;2;static;4;0;1.801793;2.097297;20.972970
smt.mtx;parallel(omp+csr);loop;2;static;8;0;1.430783;2.641136;26.411363
smt.mtx;parallel(omp+csr);loop;2;static;16;0;1.384601;2.729230;27.292296
smt.mtx;parallel(omp+csr);loop;2;static;32;0;1.290634;2.927936;29.279356
smt.mtx;parallel(omp+csr);loop;2;dynamic;0;0;3.124947;1.209267;12.092667
smt.mtx;parallel(omp+csr);loop;2;dynamic;1;0;6.642811;0.568870;5.688697
smt.mtx;parallel(omp+csr);loop;2;dynamic;4;0;1.814809;2.082255;20.822547
smt.mtx;parallel(omp+csr);loop;2;dynamic;8;0;1.575705;2.398225;23.982248
smt.mtx;parallel(omp+csr);loop;2;dynamic;16;0;1.384946;2.728551;27.285505
smt.mtx;parallel(omp+csr);loop;2;dynamic;32;0;1.352124;2.794784;27.947838
smt.mtx;parallel(omp+csr);loop;2;guided;0;0;1.268417;2.979221;29.792214
smt.mtx;parallel(omp+csr);loop;2;guided;1;0;1.190210;3.174982;31.749815
smt.mtx;parallel(omp+csr);loop;2;guided;4;0;1.202479;3.142586;31.425863
smt.mtx;parallel(omp+csr);loop;2;guided;8;0;1.209036;3.125544;31.255442
smt.mtx;parallel(omp+csr);loop;2;guided;16;0;1.234692;3.060598;30.605975
smt.mtx;parallel(omp+csr);loop;2;guided;32;0;1.244796;3.035753;30.357526
smt.mtx;parallel(omp+csr);loop;4;static;0;0;0.688018;5.492433;54.924326
smt.mtx;parallel(omp+csr);loop;4;static;1;0;1.229949;3.072398;30.723982
smt.mtx;parallel(omp+csr);loop;4;static;4;0;0.769278;4.912260;49.122604
smt.mtx;parallel(omp+csr);loop;4;static;8;0;0.691822;5.462236;54.622361
smt.mtx;parallel(omp+csr);loop;4;static;16;0;0.649659;5.816735;58.167350
smt.mtx;parallel(omp+csr);loop;4;static;32;0;0.656022;5.760318;57.603181
smt.mtx;parallel(omp+csr);loop;4;dynamic;0;0;2.148202;1.759096;17.590965
smt.mtx;parallel(omp+csr);loop;4;dynamic;1;0;2.261747;1.670786;16.707857
smt.mtx;parallel(omp+csr);loop;4;dynamic;4;0;1.088236;3.472496;34.724964
smt.mtx;parallel(omp+csr);loop;4;dynamic;8;0;0.805946;4.688768;46.887678
smt.mtx;parallel(omp+csr);loop;4;dynamic;16;0;0.992719;3.806610;38.066096
smt.mtx;parallel(omp+csr);loop;4;dynamic;32;0;0.675123;5.597340;55.973400
smt.mtx;parallel(omp+csr);loop;4;guided;0;0;0.616450;6.130091;61.300914
smt.mtx;parallel(omp+csr);loop;4;guided;1;0;0.617899;6.115715;61.157147
smt.mtx;parallel(omp+csr);loop;4;guided;4;0;0.594869;6.352478;63.524782
smt.mtx;parallel(omp+csr);loop;4;guided;8;0;0.637606;5.926693;59.266934
smt.mtx;parallel(omp+csr);loop;4;guided;16;0;0.615027;6.144275;61.442753
smt.mtx;parallel(omp+csr);loop;4;guided;32;0;0.628961;6.008151;60.081507
smt.mtx;parallel(omp+csr);loop;8;static;0;0;0.520961;7.253693;72.536935
smt.mtx;parallel(omp+csr);loop;8;static;1;0;1.447184;2.611205;26.112049
smt.mtx;parallel(omp+csr);loop;8;static;4;0;0.684762;5.518548;55.185480
smt.mtx;parallel(omp+csr);loop;8;static;8;0;0.632863;5.971104;59.711044
smt.mtx;parallel(omp+csr);loop;8;static;16;0;0.559155;6.758224;67.582239
smt.mtx;parallel(omp+csr);loop;8;static;32;0;0.494191;7.646620;76.466200
smt.mtx;parallel(omp+csr);loop;8;dynamic;0;0;3.612828;1.045966;10.459658
smt.mtx;parallel(omp+csr);loop;8;dynamic;1;0;3.482532;1.085100;10.850997
smt.mtx;parallel(omp+csr);loop;8;dynamic;4;0;1.080619;3.496971;34.969711
smt.mtx;parallel(omp+csr);loop;8;dynamic;8;0;0.730252;5.174782;51.747815
smt.mtx;parallel(omp+csr);loop;8;dynamic;16;0;0.563398;6.707326;67.073259
smt.mtx;parallel(omp+csr);loop;8;dynamic;32;0;0.524024;7.211306;72.113057
smt.mtx;parallel(omp+csr);loop;8;guided;0;0;0.470150;8.037630;80.376303
smt.mtx;parallel(omp+csr);loop;8;guided;1;0;0.514373;7.346600;73.465999
smt.mtx;parallel(omp+csr);loop;8;guided;4;0;0.475755;7.942942;79.429419
smt.mtx;parallel(omp+csr);loop;8;guided;8;0;0.714822;5.286484;52.864844
smt.mtx;parallel(omp+csr);loop;8;guided;16;0;0.505591;7.474214;74.742142
smt.mtx;parallel(omp+csr);loop;8;guided;32;0;0.478037;7.905029;79.050290
smt.mtx;parallel(omp+csr);loop;16;static;0;0;0.286518;13.189044;131.890437
smt.mtx;parallel(omp+csr);loop;16;static;1;0;0.945168;3.998120;39.981205
smt.mtx;parallel(omp+csr);loop;16;static;4;0;0.399994;9.447383;94.473830
smt.mtx;parallel(omp+csr);loop;16;static;8;0;0.323374;11.685838;116.858376
smt.mtx;parallel(omp+csr);loop;16;static;16;0;0.280326;13.480344;134.803438
smt.mtx;parallel(omp+csr);loop;16;static;32;0;0.463499;8.152975;81.529755
smt.mtx;parallel(omp+csr);loop;16;dynamic;0;0;2.945390;1.282986;12.829861
smt.mtx;parallel(omp+csr);loop;16;dynamic;1;0;3.024973;1.249232;12.492323
smt.mtx;parallel(omp+csr);loop;16;dynamic;4;0;0.852045;4.435089;44.350891
smt.mtx;parallel(omp+csr);loop;16;dynamic;8;0;0.590971;6.394384;63.943843
smt.mtx;parallel(omp+csr);loop;16;dynamic;16;0;0.444273;8.505802;85.058015
smt.mtx;parallel(omp+csr);loop;16;dynamic;32;0;0.505179;7.480305;74.803045
smt.mtx;parallel(omp+csr);loop;16;guided;0;0;0.435496;8.677224;86.772236
smt.mtx;parallel(omp+csr);loop;16;guided;1;0;0.567883;6.654350;66.543501
smt.mtx;parallel(omp+csr);loop;16;guided;4;0;0.460228;8.210918;82.109181
smt.mtx;parallel(omp+csr);loop;16;guided;8;0;0.414163;9.124174;91.241737
smt.mtx;parallel(omp+csr);loop;16;guided;16;0;0.375938;10.051916;100.519163
smt.mtx;parallel(omp+csr);loop;16;guided;32;0;0.460379;8.208227;82.082272
smt.mtx;parallel(omp+csr);loop;32;static;0;0;10.066181;0.375405;3.754049
smt.mtx;parallel(omp+csr);loop;32;static;1;0;14.899669;0.253623;2.536227
smt.mtx;parallel(omp+csr);loop;32;static;4;0;0.411376;9.185978;91.859776
smt.mtx;parallel(omp+csr);loop;32;static;8;0;10.549827;0.358195;3.581949
smt.mtx;parallel(omp+csr);loop;32;static;16;0;10.111133;0.373736;3.737360
smt.mtx;parallel(omp+csr);loop;32;static;32;0;10.989744;0.343856;3.438564
smt.mtx;parallel(omp+csr);loop;32;dynamic;0;0;12.256255;0.308324;3.083237
smt.mtx;parallel(omp+csr);loop;32;dynamic;1;0;12.272460;0.307917;3.079166
smt.mtx;parallel(omp+csr);loop;32;dynamic;4;0;6.196657;0.609828;6.098278
smt.mtx;parallel(omp+csr);loop;32;dynamic;8;0;0.497945;7.588984;75.889840
smt.mtx;parallel(omp+csr);loop;32;dynamic;16;0;10.209773;0.370125;3.701252
smt.mtx;parallel(omp+csr);loop;32;dynamic;32;0;11.167090;0.338396;3.383956
smt.mtx;parallel(omp+csr);loop;32;guided;0;0;10.536237;0.358657;3.586569
smt.mtx;parallel(omp+csr);loop;32;guided;1;0;10.999881;0.343540;3.435395
smt.mtx;parallel(omp+csr);loop;32;guided;4;0;10.353692;0.364980;3.649803
smt.mtx;parallel(omp+csr);loop;32;guided;8;0;1.199448;3.150526;31.505263
smt.mtx;parallel(omp+csr);loop;32;guided;16;0;10.417057;0.362760;3.627602
smt.mtx;parallel(omp+csr);loop;32;guided;32;0;1.537535;2.457761;24.577607
TEM27623_M.mtx;parallel(omp+csr);loop;1;static;0;0;0.426643;1.094809;10.948086
TEM27623_M.mtx;parallel(omp+csr);loop;1;static;1;0;0.397988;1.173634;11.736344
TEM27623_M.mtx;parallel(omp+csr);loop;1;static;4;0;0.424303;1.100845;11.008451
TEM27623_M.mtx;parallel(omp+csr);loop;1;static;8;0;0.412052;1.133574;11.335740
TEM27623_M.mtx;parallel(omp+csr);loop;1;static;16;0;0.429058;1.088644;10.886442
TEM27623_M.mtx;parallel(omp+csr);loop;1;static;32;0;0.414548;1.126749;11.267489
TEM27623_M.mtx;parallel(omp+csr);loop;1;dynamic;0;0;0.858739;0.543928;5.439278
TEM27623_M.mtx;parallel(omp+csr);loop;1;dynamic;1;0;0.848932;0.550211;5.502112
TEM27623_M.mtx;parallel(omp+csr);loop;1;dynamic;4;0;0.539083;0.866457;8.664565
TEM27623_M.mtx;parallel(omp+csr);loop;1;dynamic;8;0;0.482574;0.967918;9.679177
TEM27623_M.mtx;parallel(omp+csr);loop;1;dynamic;16;0;0.449533;1.039061;10.390614
TEM27623_M.mtx;parallel(omp+csr);loop;1;dynamic;32;0;0.436584;1.069880;10.698800
TEM27623_M.mtx;parallel(omp+csr);loop;1;guided;0;0;0.428813;1.089268;10.892684
TEM27623_M.mtx;parallel(omp+csr);loop;1;guided;1;0;0.425784;1.097017;10.970165
TEM27623_M.mtx;parallel(omp+csr);loop;1;guided;4;0;0.425579;1.097545;10.975447
TEM27623_M.mtx;parallel(omp+csr);loop;1;guided;8;0;0.423469;1.103014;11.030144
TEM27623_M.mtx;parallel(omp+csr);loop;1;guided;16;0;0.426607;1.094899;10.948995
TEM27623_M.mtx;parallel(omp+csr);loop;1;guided;32;0;0.412863;1.131349;11.313493
TEM27623_M.mtx;parallel(omp+csr);loop;2;static;0;0;0.236187;1.977635;19.776353
TEM27623_M.mtx;parallel(omp+csr);loop;2;static;1;0;0.525028;0.889652;8.896524
TEM27623_M.mtx;parallel(omp+csr);loop;2;static;4;0;0.478122;0.976930;9.769298
TEM27623_M.mtx;parallel(omp+csr);loop;2;static;8;0;0.264101;1.768613;17.686131
TEM27623_M.mtx;parallel(omp+csr);loop;2;static;16;0;0.241948;1.930545;19.305447
TEM27623_M.mtx;parallel(omp+csr);loop;2;static;32;0;0.232209;2.011520;20.115196
TEM27623_M.mtx;parallel(omp+csr);loop;2;dynamic;0;0;1.904786;0.245220;2.452202
TEM27623_M.mtx;parallel(omp+csr);loop;2;dynamic;1;0;2.176620;0.214595;2.145951
TEM27623_M.mtx;parallel(omp+csr);loop;2;dynamic;4;0;0.543572;0.859301;8.593011
TEM27623_M.mtx;parallel(omp+csr);loop;2;dynamic;8;0;0.389401;1.199515;11.995145
TEM27623_M.mtx;parallel(omp+csr);loop;2;dynamic;16;0;0.575980;0.810952;8.109515
TEM27623_M.mtx;parallel(omp+csr);loop;2;dynamic;32;0;0.257611;1.813166;18.131660
TEM27623_M.mtx;parallel(omp+csr);loop;2;guided;0;0;0.217706;2.145518;21.455177
TEM27623_M.mtx;parallel(omp+csr);loop;2;guided;1;0;0.218440;2.138309;21.383095
TEM27623_M.mtx;parallel(omp+csr);loop;2;guided;4;0;0.224531;2.080304;20.803035
TEM27623_M.mtx;parallel(omp+csr);loop;2;guided;8;0;0.218367;2.139021;21.390208
TEM27623_M.mtx;parallel(omp+csr);loop;2;guided;16;0;0.214370;2.178906;21.789060
TEM27623_M.mtx;parallel(omp+csr);loop;2;guided;32;0;0.227766;2.050753;20.507528
TEM27623_M.mtx;parallel(omp+csr);loop;4;static;0;0;0.123978;3.767550;37.675497
TEM27623_M.mtx;parallel(omp+csr);loop;4;static;1;0;0.281721;1.657993;16.579929
TEM27623_M.mtx;parallel(omp+csr);loop;4;static;4;0;0.179015;2.609232;26.092324
